id,"nick,comment",refer_nick,refer,time,star
167882,影帝CMY,她会看见的，加油,金莲养的小白,又是清明雨上，折菊寄到你身旁-妈妈 我好想你啊！我已经长大了，你能看见的吧[多多难过],9分钟前,0
167882,这这这这这个Yizhi,来了来了,,,9分钟前,0
167882,逆天而潜,打卡，神奇的一天[多多大哭],,,9分钟前,1
167882,CLQY_777,每年清明都会想起这首歌,,,9分钟前,1
167882,一半云端,"爱你所爱，来日并非方长。
—致2020清明雨上",,,9分钟前,3
167882,我是大主宰190128,世界因为多元而精彩，同时因为多元而矛盾。但不管怎样很感谢许嵩为我们带来题材多样化曲风多元化的音乐。,,,9分钟前,2
167882,陈持心-世界加油,2020.4.4,,,9分钟前,3
id,"nick,comment",refer_nick,refer,time,star
167882,BorJoe,活着的人要更加努力地好好活着。中国加油,,,刚刚,0
167882,深海路-天蓝城,2020.4.4旧梦梦断终成空，寻不到你身旁。,,,刚刚,0
167882,DYS鹤渡_,“物 是 人 非。”,,,刚刚,1
167882,老到掉了牙,一切都会慢慢变好,,,刚刚,0
167882,Shirleyboom_,致敬所有逆行者,,,刚刚,0
167882,小花卷Aimt,思绪万千,,,刚刚,0
167882,云端遗忘录_ITYC,现在还听这首歌吗？现在应该结婚了吧？看到的话可以回复一下吗？,年轻的记忆,高一听的歌，现在都大三了，时间好快,刚刚,1
167882,核弹BZ,一阴一阳之谓道，北方晴，南方雨，清明节，扭转乾坤,,,刚刚,0
167882,哎呦豆豆哇,致敬,,,刚刚,0
167882,白宝1907,致敬,,,刚刚,0
167882,简汐喜欢的音乐,致敬,,,刚刚,0
167882,华山驻武当办事处,音阙诗听！,音阙诗听,寻不到你的天堂。,刚刚,1
167882,健美B哥,今年的清明我们又来了哈哈哈,,,刚刚,0
167882,浮升一日,2020.4.4,,,刚刚,0
167882,w桃夭w,02表示喜欢许嵩,Mensphysique,听许嵩周杰伦歌的人都要结婚了,刚刚,0
167882,天气快放晴了,现在你已经大九了吧 今年2020年 如果我推算的没错的话,年轻的记忆,高一听的歌，现在都大三了，时间好快,刚刚,0
167882,後來后来後来,又是清明雨上,,,刚刚,1
167882,茳岄,今天又是清明节，每年这个时候，总是会听一遍清明雨上。今年是第10年了吧,,,刚刚,3
167882,酒肆一-玄,2020.04.04,,,刚刚,3
167882,vk_西辞,每年清明都会有人来听，只是今年有感触的人更多了…,恒酱呐,莫名火起？,刚刚,0
167882,天气快放晴了,现在你已经大九了吧 今年2020年 如果我推算的没错的话,年轻的记忆,高一听的歌，现在都大三了，时间好快,刚刚,0
167882,後來后来後来,又是清明雨上,,,刚刚,1
167882,茳岄,今天又是清明节，每年这个时候，总是会听一遍清明雨上。今年是第10年了吧,,,刚刚,3
167882,酒肆一-玄,2020.04.04,,,刚刚,3
167882,vk_西辞,每年清明都会有人来听，只是今年有感触的人更多了…,恒酱呐,莫名火起？,刚刚,0
167882,所谓不痛不痒,每年清明时节都要来听几遍，有意境，屋外小雨淅淅，更增几分伤感,,,刚刚,2
167882,赫若子,我昨天看才9万,你走后月光下的路灯微微发亮,我去，上午听这首歌的时候才只有12万评论，现在都13万了。,刚刚,1
167882,大白菜快跑,又是一年清明雨上,,,刚刚,3
167882,一直在等你来啊,唉，所谓的，自古忠孝两难全,xyslg芳草年年与恨长,七尺之躯，已许国，再难许卿。,刚刚,3
167882,七夕七玺,山河无恙，盼人间皆安，清明无雨，愿繁花相送。,,,刚刚,4
167882,不改名1707,初一听到的，现在大一了，下次再来的时候，又是什么时候呢？,,,刚刚,3
167882,一起去唱歌叭,清明雨上 …,,,刚刚,2
167882,钓鱼带师飞飞,就是,SvizK,电音作曲和流行乐本来就是不一样的,刚刚,0
167882,Aquatic我是白羊座,你是我除爸爸妈妈外最亲的人，希望你在另一个世界好好生活，开开心心的生活，希望爷爷能保护你，别让别人欺负你，希望有人像妈妈那样照顾你，有时候我都忘了，我也是有姐姐的人，我会永远记得你,,,刚刚,2
167882,几时才能当只小猫咪,今日清明，不忘故人🕯️,,,1分钟前,2
167882,一个青春梦逝去的大男孩,有孩子了吗？,年轻的记忆,高一听的歌，现在都大三了，时间好快,1分钟前,0
167882,拿不拿还是不拿,国泰民安,,,1分钟前,1
167882,王大炮炮炮p,小学的时候听的第一首，现在高中了，还是很喜欢这个调调，以后的岁月也会有他陪伴吧，当年的懵懵懂懂不知人生，现在莽莽撞撞初经社会，当年一同听这首歌的人也早已各奔东西，但只要重温，人和事物便扑面而来，历历在目，让人不禁热泪盈眶，只能感叹一句：时间过的真快啊,,,1分钟前,0
167882,iii小芙,我好想你，真的真的真的。,,,1分钟前,3
167882,福克斯有个屁,respect,,,1分钟前,1
167882,独留我赏烟花满天,有人嫉妒了,洞主的迷弟,别说周杰伦，许嵩连kris也比不上,1分钟前,0
167882,喝醉了他的梦666,今天是清明 又来听听这首歌了 这首歌太多太多回忆了,,,1分钟前,1
167882,甲方钟情你,中国加油💪中国强大,,,1分钟前,2
167882,巴黎夜雨v,还是许嵩的清明雨更倍感忧伤，2020经历太多灾难了。,,,1分钟前,1
167882,福克斯有个屁,致敬,,,1分钟前,2
167882,废物不配谈野心,山河无恙，人间皆安,,,1分钟前,2
167882,林西辞E-T,2020.4.4,,,1分钟前,3
167882,有美一人清扬婉兮-_-,今年你该是涩会人了吧🙄,司洛洛在洛阳,看评论一群初中高中大学的，不得不服姐姐老了啊！我已经是研究僧啦还是爱嵩哥,1分钟前,0
167882,腿部,致敬。,,,1分钟前,3
167882,漫水流水,2020.4.4,,,1分钟前,2
167882,阿难呀阿难,又是清明雨上,,,1分钟前,3
167882,大风起兮云飞扬_Gxvs,又碰到你，你这话很招黑,清淡中有点甜,周杰伦天下第一行不行？去听周杰伦去啊，听许嵩干啥？,1分钟前,1
167882,雷鸣天王,08年写的，09发，应该是22岁吧，可能大学还没毕业的时候,何道元A,许嵩写下 清明雨上 时，也只有23岁！,1分钟前,0
167882,城南旧事呀,今年的清明节和往年真的不一样 对于很多人很多家庭来说都是物是人非事事休,,,1分钟前,14
167882,南风希度180426,中国加油,,,1分钟前,7
167882,keepmysmile,又是清明雨上,,,1分钟前,7
167882,骄阳0905,山河无恙 国泰民安 愿祖国繁荣昌盛,,,1分钟前,10
167882,碎雪悠然,致敬,,,1分钟前,5
167882,不善言辞的鱼鱼,“有人永远留在这个寒冬，只为让更多人迎来春天🕯️”,,,1分钟前,12
167882,蓝绿绿i,"有些人永远留在了这个春天
我们能做的
就是过好以后的每一个春天
带着他们那一份",,,1分钟前,7
167882,好难放下啊,"清明时节雨纷纷，路上行人欲断魂
借问酒家何处有，牧童遥指杏花村",,,1分钟前,4
167882,DYS鹤渡_,向没迎来春天的人致敬。,,,1分钟前,4
167882,赫敏_-,2020.04.04这是一个特别的清明节，致哀！,,,2分钟前,6
167882,我简直是个好人,每年清明节听一遍,,,2分钟前,0
167882,人间小布丁吖,2020.04.04 致敬.,,,2分钟前,1
167882,怕害,2020.04.04,,,2分钟前,0
167882,糖糖嘿嘿,他们都走了，我已经好久不敢听这首歌,,,2分钟前,2
167882,胭_脂__,2020.04.04又是清明雨上，折菊送到你身旁,,,2分钟前,1
167882,蘇濁生,又是清明雨上,,,2分钟前,3
167882,朝花不夕拾_,国泰民安，中国加油！,,,2分钟前,4
167882,浅踏雪无痕fuck谁用了我的名字,七年还是八年了,,,2分钟前,2
167882,今天吃橘子了吗,又是清明雨上,,,2分钟前,3
167882,FSK荒,清明雨上,,,2分钟前,3
167882,大风起兮云飞扬_Gxvs,我是周杰伦粉丝又是许嵩粉丝不行?适当的比较是非常好的，两者中国风放在一起真的是别有一番滋味,清淡中有点甜,你们周杰伦的粉丝怎么不去听周杰伦，在这说那说这的，不可笑？,2分钟前,0
167882,刀剑鸣,又是清明雨上,,,2分钟前,2
167882,小蔡乘舟将欲行,2020 04 04 致敬,,,2分钟前,8
167882,清颜微殇1810,有人的生命永远停在了这音冬天，却让更多人看到了春天。没有一个寒冬不会过去，也没有一个春天不会到来。,,,2分钟前,15
167882,糖糖嘿嘿,嵩哥,,,2分钟前,3
167882,李李李小燕子爱吃,又是清明雨上,,,2分钟前,4
167882,朱雀街556,声声催天雨,,,2分钟前,3
id,"nick,comment",refer_nick,refer,time,star
167882,芒zmx,今天刚合适,,,刚刚,0
167882,河南省新郑市高龙飞,又是清明雨上，折菊寄到你身旁,,,刚刚,0
167882,Juraye-,4月4日，这一天不是让我们无聊到死，而是让我们活的明白,,,刚刚,0
167882,伯牙无琴,一切都会好起来的,,,刚刚,0
167882,地上飞仙,中国加油！！！,,,刚刚,0
167882,你废话好多诶,感恩,,,刚刚,0
167882,一只少女澪,许嵩的歌还是经典,,,刚刚,0
167882,靖哥哥爱Migeer,小学喜欢的嵩哥 一晃现在已经高三啦 还有94天 我会加油 许嵩一定要幸福快乐💚,,,刚刚,0
167882,可还记得她啊,中国加油,,,刚刚,0
167882,恋汀诗集,致敬。,,,刚刚,0
167882,慢拼大叔,不会的,叶惠美-Jay,"《你若成风》抄 SHE《怎么办》周杰伦《发如雪》
《清明雨上》抄 完颜厌世《阑珊》
《半城烟沙》抄 林俊杰《江南》
《夜会美》抄 周杰伦《止战止殇》《以父之名》
《如果当时》抄 韩宝仪《粉红色的回忆》
《灰色头像》抄 松隆子《みんなひとり》",刚刚,0
167882,数引,致敬,,,刚刚,0
167882,林深鹿不归,又是清明雨上 折菊寄到你身旁,,,刚刚,0
167882,深海回声,2020 04 04 致敬,,,刚刚,0
167882,日暮迟_NNsM,致敬,,,刚刚,0
167882,决河倾,又是一年清明时,,,刚刚,0
167882,嗯行默,又是一年清明到，只是不见佳人笑,,,刚刚,3
167882,北京烤鸭按吨卖,2020.4.4. 永怀故人，愿未来能如你们所愿,,,刚刚,2
167882,iii小芙,你在天堂一定会快乐的对吧，我真的好想你,iii小芙,我好想你，真的真的真的。,刚刚,0
167882,灰色破晓,昨晚零点评论九万多，今天下午四点就13w多了，看来嵩鼠们都不约而同的到来了，200多w的雅俗共赏的亲友们呢？,,,刚刚,5
id,"nick,comment",refer_nick,refer,time,star
167882,本特利啊,来世见到的话我一定要治愈你，告诉你世间的美好,,,刚刚,0
167882,print-七一,中国加油,,,刚刚,0
167882,闲菌子,又是清明雨上…,,,刚刚,1
167882,A次蜜,好多年了。,,,刚刚,0
167882,Pcasoo,又是一年清明 希望顺利毕业考上公务员💓,,,刚刚,1
167882,初闻山风-QL,网易真的是个神仙地方啊,,,刚刚,1
167882,彭无极359677,有这么夸张？！？！？！,她只会个嗯,早上看的时候一万多评论，下午就变成十万了,刚刚,0
167882,喂喂喂85,你离开的第一个清明，想你想你想你,,,刚刚,1
167882,難過--_,2020.4.4这个特别的让人铭记于心的清明.,,,刚刚,0
167882,秦易九,抱抱 要加油噢 他一定也会想念你们的,梦醒成空之后,嘿，老公，你走了马上两年了。留下我和你女儿这样好吗？天堂的你 能否让我梦你一回，知道你安好可好？好想你呀，傻瓜。,刚刚,0
167882,会不会有优雅的比赛,又是一年清明雨,,,刚刚,0
167882,风疯10,愿山河无恙,,,刚刚,0
167882,宇哥哥哟哟,清明时节,,,刚刚,0
167882,no0ne_,what is dead may never die,,,刚刚,0
167882,厘多多,清明节又到了，愿国泰民安。,,,刚刚,0
167882,陈啤先生,,,,刚刚,0
167882,-CavempT_,小学听的现在大二了,年轻的记忆,高一听的歌，现在都大三了，时间好快,刚刚,0
167882,优素福Yousuf,“清明时节雨纷纷，路上行人欲断魂”今年清明阳光明媚，但愿中国，世界也阳光明媚，中国加油💪，世界加油💪。,,,刚刚,0
167882,Thrashing_,加油,鸥檬,今年就要高考了，我在这里留个脚印吧,刚刚,0
167882,桃总的派大星,我很讨厌这种人，个人主义。,筱星儿_,"我看见有人在嚎他的什么游戏玩不了什么剧看不了
好奇怪啊 你只是一天被禁娱以后还有大把时间让你玩让你看可是有很多人再也没有机会玩他们喜欢的游戏看他们喜欢看的剧",刚刚,0
